,open,high,low,close,volume,vnindex,vn30,hnx,gold,oil,month,day,weekday,hour,minute,minute_segment,monday_morning,friday_afternoon,pre_holiday_afternoon,post_holiday_morning,return,log_return,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,target
2025-05-20,57.0,57.4,56.8,57.1,3867000.0,1315.15,1407.52,217.7,3280.300048828125,65.37999725341797,5,20,1,0,0,0,0,0,0,0,0.10000000000000142,0.0017528488274143328,-151097201.04690126,440182257.0,-0.5391759150280114,-1454569.7909938344,-2.0369364475828644,-23.727930339226937,5534144.660339297,57.636558377804484,31.021727958383437,414.73541927206674,62.225,70.5026506328804,53.94734936711961,26.605546429507104,0.3233194338752742,0.0,0.0,59.133333333333326,61.94333333333333,56.32333333333334,9.50394588500562,0.5296559905100827,0.0,0.0,52.0,67.2,59.6,24.42748091603054,0.48026315789473656,2.0445292042820897,3.7230323655980775,1.193521223728979,1.1176756908900298,0.07584553283894913,59.699999999999996,57.59615384615385,57.49522821241589,63.42899813595331,0.7853403141361255,1.0837696335078535,-0.298429319371728,-0.3399957105115831,29.708635565327288,1.7749999999999986,55.44716673788734,63.67434373415285,-8.227176996265506,58.0,62.199999999999996,61.699999999999996,62.375,96.87500000291038,34.64702217475137,15.625606308145382,35.377081891373955,-54.32921467906878,62.4225,61.94,4.0,80.0,-76.0,54.958289051379666,60.044367521649235,0.0,0.0,39.71613047586669,0.80146572397965,0.7916159068781959,0.7598305741533345,-19.482295453144882,33.29251337792287,61.797752808988776,51.551631888710496,-38.20224719101123,2.682647058823534,2.1390374331550723,1.8477217607555034,1.7440647010579453,0.10365705969755812,3.705485899477638,15.595299211109905,-11.889813311632267,57.460198501165735,-1.1666666666666714,-1.1735256218420531,927.027027027027,0.0
2025-05-21,57.5,57.9,57.0,57.1,5161800.0,1323.05,1419.36,217.46,3309.300048828125,64.91000366210938,5,21,2,0,0,0,0,0,0,0,-0.3999999999999986,-0.0069808311413401825,-151097201.0469012,444049257.0,-0.5365691709118255,-1316265.5351375735,-16.922519037833926,-15.23277405864196,5540928.870865612,57.58556568517888,37.03616015822474,415.4630252707897,61.80500000000001,70.02460461336342,53.58539538663659,26.598510196144048,0.27462419579304187,0.0,0.0,58.46999999999999,61.25999999999999,55.67999999999999,9.543355566957413,0.43369175627240314,0.0,0.0,52.0,67.0,59.5,24.269881077582717,0.4066666666666668,1.9200762838538803,3.6265099343837846,1.106091168575091,1.115358786427042,-0.009267617851951071,59.208333333333336,57.77307692307692,57.43442387204421,62.619442718475284,0.8739255014326646,0.9942693409742119,-0.12034383954154737,-0.3474452728864771,30.053593967494592,2.694999999999993,50.19476813497623,62.49683611356542,-12.302067978589193,58.0,60.3,59.65,62.375,98.43750000145519,34.938402179339526,15.153949270707976,34.30922895120561,-66.1090458488226,62.4225,61.94,0.0,76.0,-76.0,55.077123270352075,60.044367521649235,0.0,0.0,39.71613047586669,0.80146572397965,0.8250798903284187,0.7959576329543195,-19.31565526061544,31.006534266832354,61.797752808988776,57.8651685393258,-38.20224719101123,2.4010294117647106,-4.515050167224073,1.7100044632071976,1.737252653487796,-0.027248190280598328,-0.617915955353795,12.352656177817167,-12.970572133170961,57.40301558195881,-2.02360876897133,-2.0443642145814067,928.8288288288289,0.0
2025-05-22,57.1,57.4,56.9,56.9,3694300.0,1313.84,1409.56,216.79,3292.300048828125,64.44000244140625,5,22,3,0,0,0,0,0,0,0,-0.20000000000000284,-0.003508775529679653,-155111934.3802345,449211057.0,-0.5530609845493776,-1188270.4586893476,0.0,-14.039181264759504,5540928.870865612,57.562828153481846,40.55861759191867,415.4630252707897,61.375,69.4019234455067,53.3480765544933,26.15698067782223,0.30222808766306997,0.0,0.0,58.14333333333334,60.60333333333333,55.68333333333334,8.461847159318916,0.5115176151761521,0.0,0.0,52.0,67.0,59.5,24.43991853360489,0.4133333333333335,1.8480686554684926,3.5180665510515245,1.0010551861203396,1.0924980663657016,-0.09144288024536196,58.68333333333333,57.80384615384616,57.35220481480664,62.136521035625265,0.8746081504702193,0.9874608150470218,-0.11285266457680243,-0.3530217009497174,30.210422409088572,3.424999999999997,39.541732476687386,59.79875767943789,-20.257025202750505,58.0,60.3,59.65,62.375,99.2187500007276,35.2089693264571,14.449394079649888,32.714084020537456,-61.777777777777736,62.49,61.94,12.0,72.0,-60.0,55.193580804945036,60.044367521649235,0.0,0.0,39.09302413932474,0.7794710247622482,0.7941341575738498,0.8036099849268216,-19.078447711336903,30.7224815092938,59.55056179775279,61.04868913857674,-40.44943820224721,2.0585294117647095,-3.878583473861715,1.5461743344445202,1.6990369896791409,-0.15286265523462061,-6.176711634414997,8.646782615370734,-14.823494249785732,57.365363752372886,0.1721170395869276,0.1719690879526503,928.8288288288289,0.0
2025-05-23,56.9,57.5,56.7,56.8,3546500.0,1314.46,1409.4,216.32,3363.60009765625,64.77999877929688,5,23,4,0,0,0,0,0,0,0,-0.10000000000000142,-0.0017590154051791984,-158806234.3802345,445516757.0,-0.6235081388462047,-1061273.2503051558,-19.034023316678496,-3.476523984633372,5527989.1160495,57.53261131419013,46.672654939494755,414.0078132733438,61.0,68.82585458592382,53.17414541407617,25.658539625979753,0.3402730351969045,0.0,0.0,58.00333333333333,60.49333333333334,55.513333333333335,8.585713464743412,0.5997322623828639,0.0,0.0,52.0,66.6,59.3,23.934426229508187,0.44520547945205496,1.7632617899216434,3.384743470870802,0.8515135453239253,1.0443011621573464,-0.19278761683342105,58.15833333333333,57.68846153846154,57.26725022791331,61.96344540335673,0.9801587301587301,1.0,-0.019841269841269882,-0.35709303134022197,30.05872398228313,-0.7000000000000028,29.036513301637623,55.68926881797446,-26.652755516336835,58.2,60.3,59.65,62.375,99.6093750003638,35.57336629560711,13.87064631681239,32.605375652118646,-74.89328676755898,62.557500000000005,61.94,8.0,68.0,-60.0,55.30770918884613,60.044367521649235,0.0,0.0,38.443488901190136,0.4525830509282021,0.6778399332233672,0.765684660375212,-18.5622959128462,18.194001137018322,38.70967741935484,53.35266400869875,-61.29032258064516,1.6963235294117638,-5.0,1.3151163555861303,1.6222528628605388,-0.30713650727440855,-8.36258583230908,5.244908925834771,-13.60749475814385,57.156694072772076,0.5154639175257714,0.5141399500418586,925.2252252252251,0.0
2025-05-27,56.8,57.2,56.7,56.8,5548900.0,1339.81,1427.45,221.79,3299.10009765625,64.08999633789062,5,27,1,0,0,0,0,0,0,1,0.0,0.0,-161466109.38023457,441970257.0,-0.6140354900025405,-909662.7859758479,0.0,-3.476523984633372,5521756.251374632,57.511555362944144,43.427051718857975,413.28020727462086,60.575,68.0764331963982,53.0735668036018,24.767422852325875,0.32836613133898324,0.0,0.0,58.13666666666667,60.36666666666666,55.90666666666667,7.671578464537561,0.4693572496263078,0.0,0.0,52.0,66.6,59.3,24.1023524556335,0.4109589041095892,1.686935610929479,3.22786631964739,0.6608297692546756,0.9676068835768122,-0.3067771143221366,57.96666666666666,57.5923076923077,57.19536557746511,61.76615315125623,0.9557522123893805,1.0,-0.04424778761061954,-0.3599644833854306,29.913791969345887,-0.5750000000000028,11.20119368422386,49.37872400179252,-38.17753031756866,58.25,60.3,59.65,62.375,99.8046875001819,35.91173490981783,13.2970837787206,31.257116775976872,-48.08350444900726,62.572500000000005,61.94,4.0,64.0,-60.0,55.41955500506921,60.044367521649235,0.0,0.0,38.102600087776366,0.0,0.4106846918968172,0.6275529275646782,-18.53216352839041,19.432848897134555,37.09677419354837,45.11900447021862,-62.90322580645164,1.2548529411764662,-3.709949409780769,1.0214899404317186,1.5021002783747748,-0.4806103379430562,-9.67721967248033,2.260483206171751,-11.93770287865208,57.02519352260023,-0.8547008547008517,-0.858374369139181,923.4234234234234,0.0
2025-05-28,57.1,57.6,56.8,56.8,4950200.0,1341.87,1432.19,223.56,3293.60009765625,64.9000015258789,5,28,2,0,0,0,0,0,0,0,-0.30000000000000426,-0.005267790934858851,-164795449.3802347,447519157.0,-0.6400528749382058,-736535.2451221547,-5.175126273081063,-8.645303775987816,5521756.251374632,57.47377521981822,29.008578486447405,413.28020727462086,60.175,67.27651392310294,53.07348607689706,23.60287136885065,0.360945143430977,0.0,0.0,58.489999999999995,60.00999999999999,56.970000000000006,5.197469652932099,0.4046052631578957,0.0,0.0,52.0,66.6,59.3,24.262567511425,0.4246575342465757,1.5682420498365313,3.062964836792197,0.54378886470748,0.8828432798029459,-0.33905441509546586,57.81666666666666,57.46923076923077,57.13454010400894,61.63532699190392,0.9481865284974093,1.1243523316062176,-0.17616580310880836,-0.3615718416300645,29.707848050680415,-4.375,-10.866364010326413,40.67779039446673,-51.54415440479315,58.25,60.3,59.65,62.375,99.90234375009095,36.225934337299215,13.007461923647378,30.576310044550105,-47.89368572335118,62.59,61.94,0.0,60.0,-60.0,55.52916390496783,60.044367521649235,0.0,0.0,38.102600087776366,0.0,0.15086101697606782,0.41312854736541754,-18.28412153092676,19.084725730319594,37.09677419354837,37.63440860215048,-62.90322580645164,0.9641176470588277,-2.5817555938037864,0.8407573202471045,1.3698316867492408,-0.5290743665021364,-10.878139538403769,-0.36724134274335274,-10.510898195660417,56.971999005960946,0.34482758620690834,0.34423441909732233,923.4234234234234,0.0
2025-05-29,57.2,57.2,56.7,56.7,3904500.0,1341.86,1431.57,224.3,3317.10009765625,64.1500015258789,5,29,3,0,0,0,0,0,0,0,-0.5,-0.008779687652045176,-169745649.3802347,452469357.0,-0.6409072533407661,-1047558.7815332755,1.3234953512226049,-9.576955909791815,5521756.251374632,57.4574981306918,27.6886917429252,413.28020727462086,59.75999999999999,66.45668574744438,53.0633142525556,22.411933559050844,0.33125981379203445,0.0,0.0,58.67999999999999,60.34999999999999,57.010000000000005,5.691888207225601,0.14670658682634655,0.0,0.0,52.0,66.0,59.0,23.42704149933066,0.39285714285714285,1.4914178448528785,2.9227206569149224,0.4698247501510622,0.8002395738725692,-0.330414823721507,57.958333333333336,57.36923076923077,57.06768778031526,61.46233980731845,0.9042553191489359,1.1223404255319147,-0.21808510638297884,-0.3616022784226484,29.00552906947838,-7.259999999999991,-27.813277376457958,30.130792414563423,-57.94406979102138,57.85,60.3,59.25,63.045,99.95117187504547,36.30648462388938,13.441262373112556,29.470287536565177,-50.31209417284566,63.260000000000005,61.94,0.0,56.00000000000001,-56.00000000000001,55.63658062686847,60.044367521649235,0.0,0.0,38.73266933205127,0.0870504875418683,0.02901682918062321,0.19685417935116947,-18.630342992887915,18.80500561712723,38.70967741935484,37.63440860215048,-61.29032258064516,0.2633823529411785,-2.7491408934707926,0.7262995741689977,1.2411252642331922,-0.5148256900641945,-9.511962136405417,-2.1961855014757656,-7.315776634929652,57.11764737278422,-1.2027491408934776,-1.2100406934087538,923.4234234234234,0.0
2025-05-30,56.8,56.9,56.4,56.4,3934000.0,1332.6,1423.68,223.22,3288.89990234375,63.900001525878906,5,30,4,0,0,0,0,0,0,0,-0.3999999999999986,-0.007067167223092419,-173650149.3802347,448564857.0,-0.649431863379874,-897907.5270285219,-3.4320623262518324,-10.646313181859824,5514882.131656323,57.43690391478566,12.742038987517148,412.552601275898,59.35999999999999,65.57591505733667,53.14408494266332,20.943110031457806,0.35038405585959315,0.0,0.0,58.533333333333324,60.09333333333333,56.973333333333336,5.330296127562627,0.1688034188034184,0.0,0.0,52.0,66.0,59.0,23.584905660377363,0.39285714285714285,1.4422760603675908,2.85624326331162,0.04754717036867362,0.6497010931717901,-0.6021539228031165,58.375,57.30384615384616,56.96496658334368,61.213277599368936,0.9011627906976746,1.191860465116279,-0.2906976744186044,-0.35958683910654854,28.26926078706318,-3.259999999999991,-38.98513509082158,18.596806256725472,-57.58194134754705,57.15,60.3,58.375,63.045,99.97558593752274,36.528597379198494,12.817146899835116,29.494883570452497,-53.42035291273833,63.345,61.94,0.0,52.0,-52.0,55.7418490143311,60.044367521649235,0.0,0.0,36.71999646017307,0.0,0.02901682918062321,0.06963155844577149,-18.91486864892101,14.932499499672812,33.92857142857144,36.57834101382483,-66.07142857142856,-1.0685294117647004,-2.9059829059829108,0.07387406857648628,1.0076750251018511,-0.9338009565253649,13.389975292776251,0.921046657374638,12.468928635401612,57.25101944646214,0.0,0.0,921.6216216216218,0.0
2025-06-02,56.5,56.5,56.1,56.2,3225700.0,1336.3,1423.04,226.17,3370.60009765625,64.62999725341797,6,2,0,0,0,0,1,0,0,1,-0.29999999999999716,-0.005323881252749629,-177584149.3802347,444630857.0,-0.6356455447752459,-558417.8803101662,-6.424697538589896,-11.28203701015785,5494067.316841507,57.43057179570517,11.778479774320132,412.552601275898,58.985,64.7300065274136,53.23999347258641,19.47955082618832,0.3533509063950015,0.0,0.0,58.370000000000005,59.919999999999995,56.82000000000001,5.3109474044885845,0.1548387096774167,0.0,0.0,52.0,66.0,59.0,23.734847842671865,0.3785714285714284,1.4080484543308311,2.949621580691139,-0.30777055932259145,0.4582067626729138,-0.7659773219955053,58.474999999999994,57.22692307692307,56.84727941667543,60.99007185126754,0.8352941176470589,1.1764705882352942,-0.3411764705882353,-0.35721195240869025,27.89612136345659,0.8149999999999977,-49.236170774214614,6.502269675954641,-55.73844045016926,57.0,59.9,58.175,64.77,94.54842758043539,36.93017792154368,12.148896697276983,29.853001136026,-51.975110510459835,65.07,61.94,0.0,48.0,-48.0,55.84501203404448,60.044367521649235,0.0,0.0,36.71999646017307,0.0,0.02901682918062321,0.02901682918062321,-19.315257717659577,15.126195771117795,40.425531914893625,37.68792692093992,-59.574468085106375,-2.3244117647058786,1.2068965517241428,-0.4805962477393779,0.7100207705336053,-1.1906170182729832,28.941720101948953,6.525181346289501,22.416538755659452,57.253181685567384,-0.3478260869565264,-0.348432408261079,916.2162162162161,1.0
2025-06-03,56.7,56.9,56.4,56.8,3364000.0,1347.25,1437.87,228.94,3350.199951171875,65.62999725341797,6,3,1,0,0,0,0,0,0,0,0.09999999999999432,0.0017621149933990665,-179196999.38023466,441405157.0,-0.5897403864225865,1696638.9597341495,1.893785677569443,-8.56320890969456,5482628.664359238,57.43894604897069,26.533525223390626,411.08964878910405,58.64,63.9512710343217,53.3287289656783,18.114839816922572,0.3550252858450979,0.0,0.0,58.13333333333334,59.52333333333333,56.74333333333334,4.7821100917431085,0.12829736211031034,0.0,0.0,52.0,66.0,59.0,23.874488403819917,0.3642857142857144,1.3372436088977477,2.9741248954800623,-0.9176887742166286,0.18302765529500534,-1.100716429511634,58.25,57.16153846153846,56.84000566026382,60.80562208450698,0.9090909090909091,1.1212121212121213,-0.21212121212121227,-0.35404121049339515,27.569953277869462,0.6599999999999966,-57.98112493482739,-6.1008738432358856,-51.880251091591504,57.0,59.9,58.175,64.77,92.010283971229,37.30307413943564,11.729786821358559,28.823139090634108,-59.514487079091865,65.07,61.94,4.0,44.0,-40.0,55.94611179336359,60.044367521649235,0.0,0.0,38.209517724947816,0.26865204480631943,0.08955068160210693,0.04919477998778452,-19.819507940608787,24.4636167992945,44.68085106382971,39.678318135764876,-55.319148936170286,-3.9269117647058707,0.8591065292096219,-1.4467968928811714,0.27865723785065005,-1.7254541307318214,30.142614547246843,11.248667986480969,18.893946560765876,57.25164538368618,-0.3490401396160525,-0.3496507058729392,912.6126126126128,0.0
2025-06-04,56.9,57.0,56.5,56.6,2690500.0,1345.74,1435.28,230.83,3373.5,64.86000061035156,6,4,2,0,0,0,0,0,0,0,-0.29999999999999716,-0.005286355923147745,-177178599.3802347,444769157.0,-0.5774641987858308,1454261.965486414,20.962791045893482,-6.1802741753875114,5518543.255106568,57.460220774309754,38.41677476843599,411.08964878910405,58.265,62.88204450920982,53.64795549079018,15.848432195004957,0.36300760178111235,0.0,0.0,57.91333333333334,59.27333333333333,56.55333333333333,4.696673189823884,0.1642156862745116,0.0,0.0,52.0,66.0,59.0,24.028147258216766,0.35714285714285715,1.403519248007973,3.1240365621510486,-1.6483347970057878,-0.1832448351651533,-1.4650899618406346,58.05833333333333,57.107692307692304,56.803081712530926,60.59779822639535,0.9265536723163839,0.9830508474576268,-0.05649717514124297,-0.3491702798689359,27.256263897291092,1.7349999999999994,-68.12917562936899,-19.24797870594091,-48.88119692342808,56.85,59.9,58.849999999999994,64.77,91.09626034266557,35.983149371423856,17.80126095675286,26.057241289791342,-57.8934565799076,65.07,61.94,0.0,40.0,-40.0,56.04518955749632,60.044367521649235,0.0,0.0,50.201806770645334,1.0,0.42288401493544026,0.1804838419060569,-20.33310399088718,21.471523645436548,85.10638297872349,56.73758865248222,-14.893617021276519,-5.6069117647058775,0.0,-2.6323051203383865,-0.3035352337871573,-2.328769886551229,32.808682079158395,15.560670805016455,17.248011274141938,57.250725202245285,-0.17513134851138146,-0.17528488274143328,923.4234234234234,0.0
2025-06-05,56.7,56.8,56.3,56.3,2783100.0,1342.09,1432.38,231.19,3350.699951171875,65.33999633789062,6,5,3,0,0,0,0,0,0,0,-0.4000000000000057,-0.0070796755880619955,-178792899.38023466,442078657.0,-0.579047320064528,-187455.45815450547,17.03714717617021,8.345933353322994,5509069.663557273,57.33364103099708,49.85011111656962,409.6421500257622,57.875,61.40876569682039,54.34123430317961,12.211717310826398,0.37619439500653545,0.0,0.0,57.78000000000001,59.06999999999999,56.489999999999995,4.465212876427826,0.19767441860465326,0.0,0.0,52.0,64.4,58.2,21.42548596112312,0.4032258064516127,1.373167323207175,3.17343718237611,-1.9148143328433846,-0.5295587347007996,-1.3852555981425851,57.80833333333333,57.03461538461538,56.7256845259877,60.420183542958654,1.2448979591836733,0.9047619047619043,0.340136054421769,-0.33655720242576986,27.065973585530678,1.4249999999999972,-79.35686427428713,-32.45893390049363,-46.8979303737935,56.85,59.9,58.849999999999994,64.77,91.3665246309171,33.862958449606914,21.733116125181386,24.655841482040955,-60.17791732077463,65.12,61.94,0.0,36.0,-36.0,56.1,60.044367521649235,0.0,0.0,50.201806770645334,1.0,0.7562173482687736,0.4228840149354403,-20.772077689315534,18.641734609476483,69.44444444444456,66.41055949566588,-30.555555555555447,-6.198970588235284,-0.8695652173913043,-3.081624624181241,-0.8591531118659741,-2.222471512315267,21.648386956760156,16.778214035365195,4.8701729213949605,57.249810604448705,0.0,0.0,919.8198198198199,0.0
2025-06-06,56.3,56.6,56.1,56.1,2531900.0,1329.89,1418.97,228.61,3322.699951171875,66.47000122070312,6,6,4,0,0,0,0,0,0,0,-0.19999999999999574,-0.003558722616993748,-181575999.38023466,439295557.0,-0.5924086052992789,-502418.96413243323,-17.93228768171385,-3.0453814202002953,5494318.250129712,57.05949333302128,41.74543979319588,409.6421500257622,57.714999999999996,61.08087284371,54.349127156289995,11.66377144142771,0.4086418250842006,0.0,0.0,57.663333333333334,58.95333333333333,56.373333333333335,4.474247066304407,0.28165374677002597,0.0,0.0,52.0,60.9,56.45,15.420601230182793,0.5730337078651688,1.3858505908864576,3.160897416618834,-1.8066166548489875,-0.7849703187304372,-1.0216463361185504,57.625,56.98076923076923,56.629425368143444,60.203873650887644,0.9391891891891888,0.9999999999999996,-0.060810810810810745,-0.3185808834388343,26.884125878812252,0.3850000000000051,-85.88524092577802,-45.22801770353981,-40.65722322223821,56.85,59.6,58.7,64.77,94.24801393433576,32.69652489256207,20.142279794169617,28.70696316990749,-48.727272727272855,65.1525,61.94,16.0,32.0,-16.0,56.196,60.044367521649235,0.0,0.0,43.95339123724727,0.5365299325903965,0.8455099775301326,0.6748704469114489,-21.0082924331447,20.23877824222053,36.111111111111086,63.55397951142633,-63.888888888888914,-5.862941176470585,-0.34904013961604846,-2.9156168497226886,-1.2704458594373171,-1.6451709902853715,24.686084396299588,18.359788107552074,6.326296288747514,57.24693310756728,0.17543859649122862,0.17528488274143328,914.4144144144144,0.0
2025-06-09,56.2,56.4,55.9,55.9,2223900.0,1310.57,1396.56,226.49,3332.10009765625,67.04000091552734,6,9,0,0,0,0,1,0,0,1,-0.30000000000000426,-0.005352376738592568,-184107899.38023466,436763657.0,-0.5767910887508453,-375401.9692563706,-11.913719588663175,-2.9752966399671097,5485323.933966301,56.876587363330785,39.95259005804928,408.18693812513783,57.545,60.772677183366454,54.31732281663355,11.217924001621176,0.35360989555120725,0.0,0.0,57.623333333333335,58.60333333333333,56.64333333333334,3.4013998958755023,-0.02210884353741668,0.0,1.0,52.0,60.9,56.45,15.466156920670777,0.5168539325842699,1.307265531797812,3.115710736599483,-1.7411442102112247,-0.9762050970265947,-0.7649391131846299,57.5,56.919230769230765,56.51720608073676,60.003586713784856,0.9054054054054049,1.0405405405405401,-0.1351351351351352,-0.3010193564099434,26.71550311128938,0.6550000000000011,-90.7375309634481,-56.55454266439226,-34.182988299055836,56.75,59.5,58.65,64.77,82.30215908645775,31.914089983076675,19.526572645023275,30.37677646737104,-64.13994169096175,65.20249999999999,61.94,12.0,28.000000000000004,-16.000000000000004,56.196,60.9,0.0,1.0,41.62843855508699,0.36407885750337154,0.6335362633645898,0.7450878630544987,-21.695508073181692,20.185157131074362,22.22222222222218,42.59259259259256,-77.77777777777783,-5.425294117647056,0.0,-2.818929334885756,-1.580142554527005,-1.238786780358751,19.90693330224473,18.669217146490606,1.237716155754125,57.24305177535526,-0.8756567425569184,-0.8795131452827398,910.8108108108108,0.0
2025-06-10,56.0,56.2,55.9,55.9,2231400.0,1316.23,1404.82,226.4,3320.89990234375,66.87000274658203,6,10,1,0,0,0,0,0,0,0,-0.10000000000000142,-0.0017873105740964235,-186331799.38023466,434539757.0,-0.6074326375260213,-321773.1165054606,-3.1031807602793378,-3.0514569480168574,5477395.591720312,56.81147441419404,39.87744248845847,406.7317262245134,57.585,60.74428789445097,54.42571210554903,10.972607083271578,0.3441104399301388,0.0,0.0,57.44666666666667,58.39666666666667,56.49666666666667,3.3074155738656117,0.05438596491227989,0.0,0.0,52.0,60.9,56.45,15.455413736216025,0.5168539325842699,1.236538978618031,3.080980810112752,-1.6141655802504573,-1.1037971936713673,-0.51036838657909,57.366666666666674,56.86538461538461,56.422251299084955,59.80332103128227,0.9208633093525174,1.0863309352517982,-0.16546762589928088,-0.2855364932473301,26.540582277681736,0.9149999999999991,-90.84768429136192,-65.44135602895176,-25.406328262410156,56.55,59.5,58.5,64.77,84.64135646627493,31.307811674264638,18.904258180804792,30.4710023274552,-77.90663098424035,65.555,61.94,8.0,24.0,-16.0,56.196,60.804,0.0,0.0,42.285971920272864,0.4128507471861039,0.43781984575995775,0.6389553622182268,-22.288671083191414,20.175971910073894,25.0,27.777777777777704,-74.99999999999999,-4.5989705882352965,-0.17543859649123056,-2.618896757800093,-1.7878933951816225,-0.8310033626184703,19.053078521610647,18.745989421514615,0.3070891000960323,57.239204150066016,0.0,0.0,907.2072072072071,0.0
2025-06-11,56.2,56.2,55.7,55.7,2295800.0,1315.2,1405.15,226.23,3321.300048828125,69.7699966430664,6,11,2,0,0,0,0,0,0,0,-0.5,-0.008936609966407438,-188563199.38023466,436771157.0,-0.6335339496209346,-381356.957004682,6.1025223759153935,-1.4068111327490496,5477395.591720312,56.75269933274019,45.205669778441965,406.7317262245134,57.8,59.97899059199999,55.621009408000006,7.539759833910003,0.2705359528234246,0.0,0.0,57.31,58.27,56.35,3.3502006630605505,0.23437499999999759,0.0,0.0,54.7,60.9,57.8,10.72664359861591,0.33870967741935415,1.2028850807562277,3.0462195824683866,-1.5521263051501322,-1.1934630159671202,-0.35866328918301194,57.225,56.81153846153847,56.311135714610344,59.603075028965065,0.9357142857142853,0.9999999999999994,-0.06428571428571417,-0.271242518374247,26.456328753490958,0.20000000000000284,-87.41759097938262,-72.06405754038784,-15.353533438994788,56.35,59.3,58.175,64.77,58.5744583293285,30.262111857973714,20.698773252645516,28.979085892093714,-79.68127490039831,65.555,61.94,4.0,20.0,-16.0,56.196,60.60784,0.0,0.0,42.285971920272864,0.4128507471861039,0.3965934506251935,0.4893165199165805,-22.474821785530157,18.028792912513715,25.0,24.07407407407401,-74.99999999999999,-3.942352941176466,-0.3508771929824611,-2.525329022643745,-1.935380520674047,-0.5899485019696977,13.381947599201007,17.673181057051895,-4.291233457850888,57.23737603705845,0.35335689045936647,0.3527340517968547,907.2072072072071,0.0
2025-06-12,56.0,56.1,55.7,56.0,2560800.0,1322.99,1412.16,227.73,3380.89990234375,69.36000061035156,6,12,3,0,0,0,0,0,0,0,0.0,0.0,-190858999.38023466,434475357.0,-0.7487536491078903,-377541.67743258533,-4.060309124868049,-1.6968332130967672,5469181.63823194,56.64547924653754,44.43328002764313,406.7317262245134,57.92999999999999,59.99504237245256,55.864957627547426,7.129440263948099,0.6864368524035448,0.0,0.0,57.333333333333336,58.30333333333334,56.36333333333333,3.383720930232579,1.204467353951886,1.0,0.0,54.7,60.9,57.8,10.702572069739334,0.6451612903225811,1.132596572680605,2.9579557910178074,-1.581558482149589,-1.271082109203614,-0.31047637294597497,57.28333333333334,56.77307692307693,56.26326868159337,59.41025465644913,0.93984962406015,1.0526315789473681,-0.1127819548872181,-0.2578388388540866,26.317910448828137,0.27000000000001023,-89.01806293362552,-77.62327174514382,-11.39479118848169,56.35,59.3,58.175,64.77,63.31532007616089,29.360484029538146,20.109691797644828,28.723543550654977,19.778941244908573,65.8675,62.04,0.0,16.0,-16.0,56.196,60.4195264,0.0,0.0,41.20923308103688,0.3329847043891949,0.38622873292046805,0.4068806764352065,-19.435374519819725,15.267752224273865,19.444444444444358,23.14814814814807,-80.55555555555566,-3.9085294117646967,-0.525394045534158,-2.5836853443800787,-2.0650414854152537,-0.518643858964825,9.515155615608702,16.041575968763258,-6.526420353154556,57.03615392864262,3.3450704225352235,3.290340110694512,903.6036036036037,1.0
